[00:40:48] [User Authenticator #12/INFO]: UUID of player tannerd88 is e0436caf-67d5-4325-85f0-1e0aff6dc16e
[00:40:48] [Server thread/INFO]: tannerd88[/209.6.44.49:50593] logged in with entity id 67912 at (-4319.629877346516, 66.0, -1395.9815485744612)
[00:40:48] [Server thread/INFO]: tannerd88 joined the game
[00:41:13] [Server thread/INFO]: tannerd88 lost connection: Disconnected
[00:41:13] [Server thread/INFO]: tannerd88 left the game
[00:53:39] [User Authenticator #13/INFO]: UUID of player papajohnxiiv is c473b258-b583-4d22-b435-f516c3b7e0c6
[00:53:39] [Server thread/INFO]: papajohnxiiv[/45.56.142.7:51133] logged in with entity id 68217 at (-4267.6744764885, 87.0, -1504.3030276004313)
[00:53:39] [Server thread/INFO]: papajohnxiiv joined the game
[00:56:42] [User Authenticator #14/INFO]: UUID of player tannerd88 is e0436caf-67d5-4325-85f0-1e0aff6dc16e
[00:56:42] [Server thread/INFO]: tannerd88[/209.6.44.49:50832] logged in with entity id 68796 at (-4317.201584853404, 66.0, -1390.557806221159)
[00:56:42] [Server thread/INFO]: tannerd88 joined the game
[01:00:59] [Server thread/INFO]: <tannerd88> hello?
[01:01:14] [Server thread/INFO]: papajohnxiiv lost connection: Disconnected
[01:01:14] [Server thread/INFO]: papajohnxiiv left the game
[01:03:40] [User Authenticator #15/INFO]: UUID of player papajohnxiiv is c473b258-b583-4d22-b435-f516c3b7e0c6
[01:03:40] [Server thread/INFO]: papajohnxiiv[/45.56.142.7:52583] logged in with entity id 70868 at (-4313.354198407072, 89.49390748022948, -1438.1442352129518)
[01:03:40] [Server thread/INFO]: papajohnxiiv joined the game
[01:05:52] [Server thread/INFO]: tannerd88 lost connection: Disconnected
[01:05:52] [Server thread/INFO]: tannerd88 left the game
[01:05:55] [User Authenticator #16/INFO]: UUID of player tannerd88 is e0436caf-67d5-4325-85f0-1e0aff6dc16e
[01:05:55] [Server thread/INFO]: tannerd88[/209.6.44.49:50851] logged in with entity id 71347 at (-4350.986378169079, 47.71432155689964, -1290.621015449961)
[01:05:55] [Server thread/INFO]: tannerd88 joined the game
[01:07:43] [Server thread/WARN]: Trying to add entity with duplicated UUID dffe8545-453a-43ee-b9bb-144a0243b04d. Existing minecraft:armor_stand#71787, new: minecraft:armor_stand#71787
[01:13:29] [Server thread/WARN]: Trying to add entity with duplicated UUID 11431b92-c667-470a-898a-c795c2c4abf8. Existing minecraft:armor_stand#73179, new: minecraft:armor_stand#73179
[01:16:52] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[01:19:19] [Server thread/INFO]: papajohnxiiv has made the advancement [Hot Stuff]
[01:20:40] [Server thread/INFO]: [tannerd88: Teleported tannerd88 to papajohnxiiv]
[01:22:03] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[01:26:59] [Server thread/INFO]: [tannerd88: Teleported tannerd88 to -4315.5, 67.0, -1395.5]
[01:28:49] [Server thread/INFO]: [tannerd88: Teleported tannerd88 to -4315.5, 67.0, -1395.5]
[01:29:31] [Server thread/INFO]: [tannerd88: Teleported tannerd88 to -4315.5, 67.0, -1395.5]
[01:29:58] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[01:31:13] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[01:33:47] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[01:34:44] [Server thread/INFO]: <tannerd88> can you hear me?
[01:35:00] [Server thread/INFO]: <tannerd88> i cant hear you anymore
[01:55:49] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[02:00:36] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[02:03:26] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[02:07:26] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/85431, l='ServerLevel[world]', x=-4598.35, y=93.44, z=-463.47]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/91414, l='ServerLevel[world]', x=-4578.67, y=80.62, z=-490.72]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/91414, l='ServerLevel[world]', x=-4578.67, y=80.62, z=-490.72]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/91415, l='ServerLevel[world]', x=-4577.43, y=85.46, z=-495.58]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/91415, l='ServerLevel[world]', x=-4577.43, y=85.46, z=-495.58]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/91424, l='ServerLevel[world]', x=-4578.39, y=86.72, z=-488.31]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/91424, l='ServerLevel[world]', x=-4578.39, y=86.72, z=-488.31]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/91443, l='ServerLevel[world]', x=-4573.26, y=79.25, z=-488.31]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/91443, l='ServerLevel[world]', x=-4573.26, y=79.25, z=-488.31]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/91448, l='ServerLevel[world]', x=-4574.42, y=82.66, z=-485.58]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/91448, l='ServerLevel[world]', x=-4574.42, y=82.66, z=-485.58]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91451, l='ServerLevel[world]', x=-4580.52, y=89.56, z=-488.71]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91451, l='ServerLevel[world]', x=-4580.52, y=89.56, z=-488.71]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/91453, l='ServerLevel[world]', x=-4580.46, y=83.46, z=-495.28]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/91453, l='ServerLevel[world]', x=-4580.46, y=83.46, z=-495.28]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/91454, l='ServerLevel[world]', x=-4580.48, y=90.30, z=-489.60]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/91454, l='ServerLevel[world]', x=-4580.48, y=90.30, z=-489.60]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Fence'/91455, l='ServerLevel[world]', x=-4582.48, y=87.36, z=-489.66]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Fence'/91455, l='ServerLevel[world]', x=-4582.48, y=87.36, z=-489.66]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Fence'/91460, l='ServerLevel[world]', x=-4582.37, y=86.38, z=-487.31]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Fence'/91460, l='ServerLevel[world]', x=-4582.37, y=86.38, z=-487.31]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/91461, l='ServerLevel[world]', x=-4578.72, y=86.43, z=-496.44]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/91461, l='ServerLevel[world]', x=-4578.72, y=86.43, z=-496.44]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/91466, l='ServerLevel[world]', x=-4579.58, y=82.42, z=-487.74]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/91466, l='ServerLevel[world]', x=-4579.58, y=82.42, z=-487.74]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Fence'/91467, l='ServerLevel[world]', x=-4577.53, y=84.60, z=-486.74]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Fence'/91467, l='ServerLevel[world]', x=-4577.53, y=84.60, z=-486.74]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Planks'/91469, l='ServerLevel[world]', x=-4577.45, y=83.70, z=-486.68]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Planks'/91469, l='ServerLevel[world]', x=-4577.45, y=83.70, z=-486.68]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91567, l='ServerLevel[world]', x=-4575.43, y=78.60, z=-488.50]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91567, l='ServerLevel[world]', x=-4575.43, y=78.60, z=-488.50]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/91568, l='ServerLevel[world]', x=-4575.31, y=82.60, z=-484.66]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/91568, l='ServerLevel[world]', x=-4575.31, y=82.60, z=-484.66]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Fence'/91569, l='ServerLevel[world]', x=-4574.56, y=76.61, z=-489.49]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Fence'/91569, l='ServerLevel[world]', x=-4574.56, y=76.61, z=-489.49]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/91570, l='ServerLevel[world]', x=-4577.27, y=79.30, z=-488.56]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/91570, l='ServerLevel[world]', x=-4577.27, y=79.30, z=-488.56]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Stairs'/91571, l='ServerLevel[world]', x=-4573.44, y=83.29, z=-483.30]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Stairs'/91571, l='ServerLevel[world]', x=-4573.44, y=83.29, z=-483.30]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/91572, l='ServerLevel[world]', x=-4574.64, y=79.44, z=-489.66]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/91572, l='ServerLevel[world]', x=-4574.64, y=79.44, z=-489.66]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Stick'/91574, l='ServerLevel[world]', x=-4576.67, y=92.73, z=-496.32]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Stick'/91574, l='ServerLevel[world]', x=-4576.67, y=92.73, z=-496.32]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/91583, l='ServerLevel[world]', x=-4567.55, y=86.30, z=-439.63]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/91583, l='ServerLevel[world]', x=-4567.55, y=86.30, z=-439.63]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91584, l='ServerLevel[world]', x=-4568.28, y=82.46, z=-438.67]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91584, l='ServerLevel[world]', x=-4568.28, y=82.46, z=-438.67]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Stairs'/91648, l='ServerLevel[world]', x=-4583.31, y=83.65, z=-485.39]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Stairs'/91648, l='ServerLevel[world]', x=-4583.31, y=83.65, z=-485.39]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/91649, l='ServerLevel[world]', x=-4581.61, y=79.43, z=-486.54]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/91649, l='ServerLevel[world]', x=-4581.61, y=79.43, z=-486.54]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91650, l='ServerLevel[world]', x=-4584.57, y=81.60, z=-484.60]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91650, l='ServerLevel[world]', x=-4584.57, y=81.60, z=-484.60]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Planks'/91651, l='ServerLevel[world]', x=-4582.38, y=83.28, z=-484.59]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Planks'/91651, l='ServerLevel[world]', x=-4582.38, y=83.28, z=-484.59]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/91652, l='ServerLevel[world]', x=-4584.44, y=80.27, z=-484.41]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/91652, l='ServerLevel[world]', x=-4584.44, y=80.27, z=-484.41]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/91653, l='ServerLevel[world]', x=-4581.67, y=82.35, z=-484.40]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/91653, l='ServerLevel[world]', x=-4581.67, y=82.35, z=-484.40]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Fence'/91654, l='ServerLevel[world]', x=-4582.35, y=76.55, z=-489.51]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Fence'/91654, l='ServerLevel[world]', x=-4582.35, y=76.55, z=-489.51]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/91655, l='ServerLevel[world]', x=-4583.61, y=79.50, z=-483.58]
[02:16:12] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/91655, l='ServerLevel[world]', x=-4583.61, y=79.50, z=-483.58]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91678, l='ServerLevel[world]', x=-4596.35, y=83.59, z=-488.48]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91678, l='ServerLevel[world]', x=-4596.35, y=83.59, z=-488.48]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/91680, l='ServerLevel[world]', x=-4596.42, y=82.48, z=-485.38]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/91680, l='ServerLevel[world]', x=-4596.42, y=82.48, z=-485.38]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/91681, l='ServerLevel[world]', x=-4597.51, y=83.58, z=-489.36]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/91681, l='ServerLevel[world]', x=-4597.51, y=83.58, z=-489.36]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Flower Pot'/91682, l='ServerLevel[world]', x=-4593.63, y=84.25, z=-487.60]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Flower Pot'/91682, l='ServerLevel[world]', x=-4593.63, y=84.25, z=-487.60]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Allium'/91683, l='ServerLevel[world]', x=-4593.31, y=84.32, z=-487.60]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Allium'/91683, l='ServerLevel[world]', x=-4593.31, y=84.32, z=-487.60]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/91684, l='ServerLevel[world]', x=-4594.60, y=83.69, z=-489.71]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/91684, l='ServerLevel[world]', x=-4594.60, y=83.69, z=-489.71]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/91715, l='ServerLevel[world]', x=-4594.32, y=81.28, z=-491.27]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/91715, l='ServerLevel[world]', x=-4594.32, y=81.28, z=-491.27]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/91716, l='ServerLevel[world]', x=-4592.43, y=80.57, z=-493.36]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/91716, l='ServerLevel[world]', x=-4592.43, y=80.57, z=-493.36]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/91717, l='ServerLevel[world]', x=-4593.42, y=79.55, z=-489.32]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/91717, l='ServerLevel[world]', x=-4593.42, y=79.55, z=-489.32]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Poppy'/91718, l='ServerLevel[world]', x=-4591.73, y=83.51, z=-495.36]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Poppy'/91718, l='ServerLevel[world]', x=-4591.73, y=83.51, z=-495.36]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/91719, l='ServerLevel[world]', x=-4592.37, y=83.52, z=-495.72]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/91719, l='ServerLevel[world]', x=-4592.37, y=83.52, z=-495.72]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/91720, l='ServerLevel[world]', x=-4591.65, y=79.69, z=-494.69]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/91720, l='ServerLevel[world]', x=-4591.65, y=79.69, z=-494.69]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/91721, l='ServerLevel[world]', x=-4594.53, y=80.71, z=-493.25]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/91721, l='ServerLevel[world]', x=-4594.53, y=80.71, z=-493.25]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/91722, l='ServerLevel[world]', x=-4594.53, y=80.56, z=-491.49]
[02:16:13] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/91722, l='ServerLevel[world]', x=-4594.53, y=80.56, z=-491.49]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91848, l='ServerLevel[world]', x=-4613.52, y=80.51, z=-489.73]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91848, l='ServerLevel[world]', x=-4613.52, y=80.51, z=-489.73]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/91849, l='ServerLevel[world]', x=-4616.50, y=81.61, z=-489.70]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/91849, l='ServerLevel[world]', x=-4616.50, y=81.61, z=-489.70]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/91850, l='ServerLevel[world]', x=-4612.73, y=79.32, z=-489.61]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/91850, l='ServerLevel[world]', x=-4612.73, y=79.32, z=-489.61]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Log'/91851, l='ServerLevel[world]', x=-4612.62, y=78.48, z=-493.70]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Log'/91851, l='ServerLevel[world]', x=-4612.62, y=78.48, z=-493.70]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/91852, l='ServerLevel[world]', x=-4612.75, y=77.71, z=-489.73]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/91852, l='ServerLevel[world]', x=-4612.75, y=77.71, z=-489.73]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Sapling'/91853, l='ServerLevel[world]', x=-4615.75, y=78.39, z=-494.69]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Sapling'/91853, l='ServerLevel[world]', x=-4615.75, y=78.39, z=-494.69]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Stick'/91854, l='ServerLevel[world]', x=-4613.33, y=79.54, z=-493.53]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Stick'/91854, l='ServerLevel[world]', x=-4613.33, y=79.54, z=-493.53]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/91912, l='ServerLevel[world]', x=-4616.43, y=79.32, z=-489.43]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/91912, l='ServerLevel[world]', x=-4616.43, y=79.32, z=-489.43]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Stick'/91913, l='ServerLevel[world]', x=-4621.27, y=80.75, z=-495.52]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Stick'/91913, l='ServerLevel[world]', x=-4621.27, y=80.75, z=-495.52]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/91914, l='ServerLevel[world]', x=-4617.71, y=77.64, z=-489.41]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/91914, l='ServerLevel[world]', x=-4617.71, y=77.64, z=-489.41]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/91915, l='ServerLevel[world]', x=-4616.54, y=79.57, z=-496.26]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/91915, l='ServerLevel[world]', x=-4616.54, y=79.57, z=-496.26]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Sapling'/91916, l='ServerLevel[world]', x=-4621.72, y=78.40, z=-494.60]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Log'/91917, l='ServerLevel[world]', x=-4620.72, y=76.31, z=-493.62]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Log'/91917, l='ServerLevel[world]', x=-4620.72, y=76.31, z=-493.62]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/91918, l='ServerLevel[world]', x=-4618.61, y=80.39, z=-490.55]
[02:16:15] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/91918, l='ServerLevel[world]', x=-4618.61, y=80.39, z=-490.55]
[02:16:16] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Log'/91985, l='ServerLevel[world]', x=-4622.61, y=74.54, z=-488.40]
[02:16:16] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Sapling'/91986, l='ServerLevel[world]', x=-4618.70, y=78.72, z=-485.25]
[02:16:16] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Sapling'/91987, l='ServerLevel[world]', x=-4621.57, y=74.35, z=-487.28]
[02:16:16] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Fence'/91989, l='ServerLevel[world]', x=-4617.39, y=76.47, z=-486.44]
[02:16:16] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91999, l='ServerLevel[world]', x=-4617.50, y=80.38, z=-479.66]
[02:16:16] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/92000, l='ServerLevel[world]', x=-4618.72, y=80.46, z=-477.38]
[02:16:16] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/92074, l='ServerLevel[world]', x=-4620.39, y=75.60, z=-476.28]
[02:16:16] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/92077, l='ServerLevel[world]', x=-4617.41, y=78.30, z=-474.70]
[02:16:16] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Sapling'/92078, l='ServerLevel[world]', x=-4622.57, y=76.28, z=-475.66]
[02:16:16] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/92082, l='ServerLevel[world]', x=-4623.58, y=75.38, z=-474.58]
[02:16:16] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/92083, l='ServerLevel[world]', x=-4618.56, y=80.71, z=-475.64]
[02:16:16] [Server thread/WARN]: Fetching packet for removed entity bcs['Stick'/92084, l='ServerLevel[world]', x=-4622.61, y=77.54, z=-474.34]
[02:16:17] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Fence'/92120, l='ServerLevel[world]', x=-4613.34, y=78.52, z=-469.74]
[02:16:17] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/92121, l='ServerLevel[world]', x=-4616.60, y=78.54, z=-472.40]
[02:16:17] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/92122, l='ServerLevel[world]', x=-4616.38, y=79.44, z=-470.62]
[02:16:17] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/92164, l='ServerLevel[world]', x=-4613.50, y=77.71, z=-464.64]
[02:16:17] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Planks'/92167, l='ServerLevel[world]', x=-4613.58, y=77.38, z=-467.46]
[02:16:17] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/92177, l='ServerLevel[world]', x=-4616.39, y=82.34, z=-463.26]
[02:16:17] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/92179, l='ServerLevel[world]', x=-4617.55, y=80.49, z=-463.32]
[02:16:17] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/92180, l='ServerLevel[world]', x=-4617.28, y=77.43, z=-466.40]
[02:16:18] [Server thread/WARN]: Fetching packet for removed entity bcs['Wheat Seeds'/92311, l='ServerLevel[world]', x=-4628.57, y=66.34, z=-455.70]
[02:16:18] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Sapling'/92315, l='ServerLevel[world]', x=-4628.33, y=72.44, z=-452.33]
[02:16:18] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/92335, l='ServerLevel[world]', x=-4627.69, y=73.51, z=-463.73]
[02:16:18] [Server thread/WARN]: Fetching packet for removed entity bcs['Stick'/92337, l='ServerLevel[world]', x=-4628.69, y=77.74, z=-465.41]
[02:16:18] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/92357, l='ServerLevel[world]', x=-4608.57, y=76.71, z=-464.26]
[02:16:18] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/92358, l='ServerLevel[world]', x=-4612.46, y=72.57, z=-463.39]
[02:16:18] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/92359, l='ServerLevel[world]', x=-4612.58, y=71.37, z=-464.45]
[02:16:18] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/92360, l='ServerLevel[world]', x=-4610.65, y=75.41, z=-464.31]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/92470, l='ServerLevel[world]', x=-4600.61, y=80.39, z=-460.62]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/92470, l='ServerLevel[world]', x=-4600.61, y=80.39, z=-460.62]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/92471, l='ServerLevel[world]', x=-4600.51, y=79.66, z=-460.58]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/92471, l='ServerLevel[world]', x=-4600.51, y=79.66, z=-460.58]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/92472, l='ServerLevel[world]', x=-4597.39, y=80.29, z=-461.36]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/92472, l='ServerLevel[world]', x=-4597.39, y=80.29, z=-461.36]
